link,date,time,score,length 1,damage 1,source 1,length 2,damage 2,source 2,length 3,damage 3,source 3,length 4,damage 4,source 4,length 5,damage 5,source 5,length 6,damage 6,source 6,length 7,damage 7,source 7,length 8,damage 8,source 8,length 9,damage 9,source 9
https://dps.report/6Kk6-20231101-210013_sam,01.11.2023,21:00:13,30371.75,3.605,4744.0,Rosenrot.1293,3.907,4844.0,Icetea.3204,3.79,4619.0,KarlFranzOtto.7863,4.68,4644.0,Rosenrot.1293,6.899,4108.5,Icetea.3204,4.124,4519.0,KarlFranzOtto.7863,4.388,4744.0,Rosenrot.1293,4.481,4644.0,Icetea.3204,3.073,4519.0,KarlFranzOtto.7863
https://dps.report/jzY6-20231101-210400_sam,01.11.2023,21:04:00,nan,5.597,0.0,DingoUndSo.4516,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/fo1Z-20231101-210500_sam,01.11.2023,21:05:00,nan,7.4,2152.5,Rosenrot.1293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/yPSo-20231101-210559_sam,01.11.2023,21:05:59,nan,8.705,3676.0,Rosenrot.1293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/kwGX-20231101-210757_sam,01.11.2023,21:07:57,nan,4.787,4254.0,Rosenrot.1293,6.308,4319.0,Icetea.3204,3.206,4519.0,KarlFranzOtto.7863,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/ko8Y-20231101-210917_sam,01.11.2023,21:09:17,nan,6.802,3331.5,Rosenrot.1293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/VNS4-20231101-211102_sam,01.11.2023,21:11:02,nan,3.293,4419.0,Rosenrot.1293,5.499,4064.0,Icetea.3204,4.401,1202.0,KarlFranzOtto.7863,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/A89p-20231101-211313_sam,01.11.2023,21:13:13,nan,3.294,4319.0,Rosenrot.1293,4.589,4319.0,Icetea.3204,7.901,3739.0,KarlFranzOtto.7863,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/cChU-20231101-211649_sam,01.11.2023,21:16:49,nan,3.481,4419.0,Rosenrot.1293,4.494,4519.0,Icetea.3204,5.301,3964.0,KarlFranzOtto.7863,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/AEB5-20231101-211847_sam,01.11.2023,21:18:47,nan,3.39,4419.0,Rosenrot.1293,5.995,3819.5,Icetea.3204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/73TH-20231101-212528_sam,01.11.2023,21:25:28,31081.0,3.394,4319.0,Rosenrot.1293,4.099,3964.0,Icetea.3204,3.501,4519.0,KarlFranzOtto.7863,3.297,4419.0,Rosenrot.1293,3.659,4219.0,Icetea.3204,3.59,4519.0,KarlFranzOtto.7863,3.8,4744.0,Rosenrot.1293,3.892,4174.5,Icetea.3204,2.826,4519.0,KarlFranzOtto.7863
https://dps.report/QY4T-20231101-213415_sam,01.11.2023,21:34:15,nan,7.612,3214.0,Rosenrot.1293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/pxSX-20231101-213534_sam,01.11.2023,21:35:34,nan,3.097,4319.0,Rosenrot.1293,4.597,3964.0,Icetea.3204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/qWgv-20231101-213657_sam,01.11.2023,21:36:57,nan,4.112,3621.5,Rosenrot.1293,4.305,4319.0,Icetea.3204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/RTUn-20231101-214437_sam,01.11.2023,21:44:37,30818.25,3.401,4319.0,Rosenrot.1293,4.001,4319.0,Icetea.3204,3.089,4419.0,KarlFranzOtto.7863,4.198,4419.0,Rosenrot.1293,3.712,4356.0,Icetea.3204,4.112,4319.0,KarlFranzOtto.7863,2.91,4419.0,Rosenrot.1293,4.053,4156.0,Icetea.3204,3.431,4319.0,KarlFranzOtto.7863
https://dps.report/iBCF-20231101-215402_sam,01.11.2023,21:54:02,29509.75,3.599,4029.0,Rosenrot.1293,4.191,4129.0,Icetea.3204,3.103,4419.0,KarlFranzOtto.7863,3.113,4029.0,Rosenrot.1293,3.2,4319.0,Icetea.3204,2.678,4619.0,KarlFranzOtto.7863,3.497,4319.0,Rosenrot.1293,3.404,4029.0,Icetea.3204,6.024,3939.0,KarlFranzOtto.7863
https://dps.report/DFK8-20231101-215714_sam,01.11.2023,21:57:14,nan,7.785,2760.0,Rosenrot.1293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/RWZA-20231101-220058_sam,01.11.2023,22:00:58,nan,2.919,4419.0,Rosenrot.1293,4.107,4319.0,Icetea.3204,3.291,4419.0,KarlFranzOtto.7863,3.271,4419.0,Rosenrot.1293,3.209,3131.5,Icetea.3204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/WRdx-20231101-220149_sam,01.11.2023,22:01:49,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/XhIh-20231101-220319_sam,01.11.2023,22:03:19,nan,6.704,3184.0,Rosenrot.1293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/VmYZ-20231101-220451_sam,01.11.2023,22:04:51,nan,3.404,4319.0,Rosenrot.1293,6.704,4064.0,Icetea.3204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/JE7R-20231101-220702_sam,01.11.2023,22:07:02,nan,4.09,3964.0,Rosenrot.1293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/VqGo-20231101-221153_sam,01.11.2023,22:11:53,nan,3.194,4319.0,Rosenrot.1293,4.316,4744.0,Icetea.3204,2.999,4619.0,KarlFranzOtto.7863,3.191,4419.0,Rosenrot.1293,3.495,4356.0,Icetea.3204,8.299,3449.0,KarlFranzOtto.7863,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/ZiWi-20231101-221920_sam,01.11.2023,22:19:20,nan,3.406,4319.0,Rosenrot.1293,3.198,4519.0,Icetea.3204,2.8,4619.0,KarlFranzOtto.7863,3.019,4419.0,Rosenrot.1293,3.48,4319.0,Icetea.3204,5.385,4130.0,KarlFranzOtto.7863,3.919,4174.5,Rosenrot.1293,6.748,1934.5,Icetea.3204,nan,nan,nan
https://dps.report/6SO3-20231101-222035_sam,01.11.2023,22:20:35,nan,4.198,4109.5,Rosenrot.1293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/PQwm-20231101-222248_sam,01.11.2023,22:22:48,nan,3.494,4419.0,Rosenrot.1293,3.808,4419.0,Icetea.3204,3.398,4229.0,KarlFranzOtto.7863,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/LU5p-20231101-222401_sam,01.11.2023,22:24:01,nan,6.913,3964.0,Rosenrot.1293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/j58s-20231101-222853_sam,01.11.2023,22:28:53,nan,2.988,4319.0,Rosenrot.1293,4.009,4519.0,Icetea.3204,3.602,4619.0,KarlFranzOtto.7863,3.692,4319.0,Rosenrot.1293,4.08,4481.0,Icetea.3204,6.605,4456.0,KarlFranzOtto.7863,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/7qBy-20231103-191000_sam,03.11.2023,19:10:00,nan,7.899,4291.0,Rosenrot.1293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/auEJ-20231103-191746_sam,03.11.2023,19:17:46,32165.25,3.302,4419.0,Rosenrot.1293,3.806,4419.0,Icetea.3204,3.1,4419.0,KarlFranzOtto.7863,3.411,4419.0,Rosenrot.1293,4.296,4744.0,Icetea.3204,3.011,4519.0,KarlFranzOtto.7863,3.398,4319.0,Rosenrot.1293,4.005,4619.0,Icetea.3204,2.99,4619.0,KarlFranzOtto.7863
https://dps.report/qNOO-20231103-192211_sam,03.11.2023,19:22:11,nan,3.107,4419.0,Rosenrot.1293,3.503,1836.5,Icetea.3204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/7Fc7-20231103-192945_sam,03.11.2023,19:29:45,32813.0,2.999,4419.0,Rosenrot.1293,3.784,4619.0,Icetea.3204,3.41,4619.0,KarlFranzOtto.7863,2.793,4319.0,Rosenrot.1293,2.996,4619.0,Icetea.3204,3.41,4419.0,KarlFranzOtto.7863,3.503,4644.0,Rosenrot.1293,3.092,4519.0,Icetea.3204,3.389,4519.0,KarlFranzOtto.7863
https://dps.report/cNtf-20231103-193611_sam,03.11.2023,19:36:11,nan,4.402,0.0,Balthazar.9024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/yfwa-20231103-193818_sam,03.11.2023,19:38:18,nan,3.496,4419.0,Rosenrot.1293,4.779,4419.0,Icetea.3204,3.202,0.0,Balthazar.9024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/pXtn-20231103-194451_sam,03.11.2023,19:44:51,nan,3.187,4419.0,Rosenrot.1293,3.599,4454.0,Icetea.3204,2.597,4519.0,KarlFranzOtto.7863,3.691,4419.0,Rosenrot.1293,3.3,4454.0,Icetea.3204,3.095,4419.0,KarlFranzOtto.7863,3.709,3993.0,Rosenrot.1293,nan,nan,nan,nan,nan,nan
https://dps.report/ro83-20231103-194600_sam,03.11.2023,19:46:00,nan,3.295,4419.0,Rosenrot.1293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/zNCa-20231103-194833_sam,03.11.2023,19:48:33,nan,2.894,4419.0,Rosenrot.1293,3.599,4519.0,Icetea.3204,3.604,4356.0,KarlFranzOtto.7863,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/f3Nd-20231103-195041_sam,03.11.2023,19:50:41,nan,2.696,4419.0,Rosenrot.1293,3.782,4269.0,Icetea.3204,2.709,4519.0,KarlFranzOtto.7863,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/wJAO-20231103-195216_sam,03.11.2023,19:52:16,nan,3.592,4319.0,Rosenrot.1293,4.485,4554.0,Icetea.3204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/FkXL-20231103-195315_sam,03.11.2023,19:53:15,nan,1.882,1222.5,Rosenrot.1293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/MFOx-20231103-200303_sam,03.11.2023,20:03:03,nan,3.193,4319.0,Rosenrot.1293,3.706,4419.0,Icetea.3204,3.61,4356.0,KarlFranzOtto.7863,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/7HzH-20231103-200404_sam,03.11.2023,20:04:04,nan,4.579,489.0,Rosenrot.1293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/Sos5-20231103-200502_sam,03.11.2023,20:05:02,nan,5.507,3964.0,Rosenrot.1293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/xaTE-20231103-200658_sam,03.11.2023,20:06:58,nan,3.399,4419.0,Rosenrot.1293,2.993,4419.0,Icetea.3204,3.417,4256.0,KarlFranzOtto.7863,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/95Wg-20231103-200801_sam,03.11.2023,20:08:01,nan,1.191,0.0,Balthazar.9024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/9nAz-20231103-200901_sam,03.11.2023,20:09:01,nan,5.107,3567.0,Rosenrot.1293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/yLc7-20231103-201001_sam,03.11.2023,20:10:01,nan,6.202,2528.5,Rosenrot.1293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/sNGn-20231103-201104_sam,03.11.2023,20:11:04,nan,3.104,4419.0,Rosenrot.1293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/0PPy-20231103-201305_sam,03.11.2023,20:13:05,nan,2.998,4419.0,Rosenrot.1293,3.172,4619.0,Icetea.3204,5.493,3676.0,KarlFranzOtto.7863,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/fPif-20231103-201500_sam,03.11.2023,20:15:00,nan,2.992,4419.0,Rosenrot.1293,3.11,4519.0,Icetea.3204,5.195,3426.0,KarlFranzOtto.7863,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/VwYB-20231103-201608_sam,03.11.2023,20:16:08,nan,5.699,3639.0,Rosenrot.1293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/ma4E-20231103-201800_sam,03.11.2023,20:18:00,nan,2.799,4419.0,Rosenrot.1293,3.611,4619.0,Icetea.3204,6.602,3086.0,KarlFranzOtto.7863,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/Dy6h-20231103-202028_sam,03.11.2023,20:20:28,nan,3.094,4419.0,Rosenrot.1293,3.99,4419.0,Icetea.3204,2.797,4129.0,KarlFranzOtto.7863,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/xSRk-20231103-202240_sam,03.11.2023,20:22:40,nan,3.991,4419.0,Rosenrot.1293,3.202,4419.0,Icetea.3204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/u5FJ-20231103-202411_sam,03.11.2023,20:24:11,nan,3.012,4519.0,Rosenrot.1293,3.595,4374.5,Icetea.3204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/P5Tm-20231103-202748_sam,03.11.2023,20:27:48,nan,2.998,4319.0,Rosenrot.1293,3.495,4519.0,Icetea.3204,2.904,4619.0,KarlFranzOtto.7863,5.82,3801.0,Rosenrot.1293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/xvU0-20231103-202924_sam,03.11.2023,20:29:24,nan,4.004,4319.0,Rosenrot.1293,4.695,4354.0,Icetea.3204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/FmVu-20231103-203117_sam,03.11.2023,20:31:17,nan,3.808,4419.0,Rosenrot.1293,3.223,4619.0,Icetea.3204,6.398,4256.0,KarlFranzOtto.7863,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/hMSd-20231103-203223_sam,03.11.2023,20:32:23,nan,5.798,3964.0,Rosenrot.1293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/HMNi-20231103-203329_sam,03.11.2023,20:33:29,nan,5.495,3864.0,Rosenrot.1293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/40Ya-20231103-203729_sam,03.11.2023,20:37:29,nan,2.893,4419.0,Rosenrot.1293,3.187,4519.0,Icetea.3204,3.009,4719.0,KarlFranzOtto.7863,3.606,4419.0,Rosenrot.1293,7.806,3884.5,Icetea.3204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/TEAE-20231103-203932_sam,03.11.2023,20:39:32,nan,2.909,4419.0,Rosenrot.1293,3.897,4469.0,Icetea.3204,7.288,3966.0,KarlFranzOtto.7863,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
https://dps.report/PKhP-20231103-204150_sam,03.11.2023,20:41:50,nan,2.898,4419.0,Rosenrot.1293,3.203,4619.0,Icetea.3204,6.288,1683.0,KarlFranzOtto.7863,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
