link,date,time,phase 1 start,phase 2 start,phase 3 start,phase 1 - add1,phase 1 - add2,phase 1 - add3,phase 2 - add1,phase 2 - add2,phase 2 - add3,phase 2 - add4,phase 2 - add5,phase 3 - add1,phase 3 - add2,phase 3 - add3,phase 3 - add4,phase 3 - add5,phase 3 - add6,phase 3 - add7,phase 1 - slam1,phase 2 - slam1,phase 2 - slam2,phase 3 - slam1,phase 3 - slam2,phase 3 - slam3,phase 3 - slam4
https://dps.report/Jc7t-20240330-185031_cerus,2024.03.30,18:50:31,0.0,118.172,284.079,26.118,51.471,,44.514,60.115,111.751,,,45.129,61.848,129.091,135.132,196.336,,,75.019,68.037,135.278,53.455,120.682,187.93,
https://dps.report/QgNr-20240330-185811_cerus,2024.03.30,18:58:11,0.0,116.285,292.09,26.119,51.479,,44.515,60.109,111.752,,,45.123,61.837,129.077,135.106,,,,75.021,68.051,135.273,53.428,120.674,,
https://dps.report/blyZ-20240330-190825_cerus,2024.03.30,19:08:25,0.0,117.962,286.968,26.143,51.492,,44.529,60.117,111.778,,,45.137,61.837,129.082,135.123,196.32,225.132,,75.0,68.028,135.274,53.444,120.659,187.896,255.157
https://dps.report/w69j-20240330-191553_cerus,2024.03.30,19:15:53,0.0,118.359,281.511,26.116,51.479,,44.529,60.14,111.765,,,45.097,61.832,,,,,,75.003,68.035,135.273,53.414,,,
https://dps.report/W8gf-20240330-192432_cerus,2024.03.30,19:24:32,0.0,118.128,283.96,26.126,51.5,,44.517,60.128,111.757,,,45.149,61.836,129.107,135.132,196.324,,,75.022,68.045,135.279,53.444,120.679,187.931,
https://dps.report/RY9v-20240330-193216_cerus,2024.03.30,19:32:16,0.0,118.114,284.31,26.117,51.501,,44.527,60.112,111.792,,,45.137,61.857,129.108,135.123,,,,74.998,68.054,135.293,53.455,120.69,,
https://dps.report/iKlM-20240330-194427_cerus,2024.03.30,19:44:27,0.0,125.938,293.795,26.134,51.483,,44.504,60.109,111.759,,,45.124,61.848,129.087,135.13,,,,74.997,68.017,135.274,53.445,120.674,,
https://dps.report/DGYb-20240330-195340_cerus,2024.03.30,19:53:40,0.0,119.667,282.901,26.129,51.481,,44.515,60.108,111.752,,,45.099,61.821,129.069,135.111,,,,75.002,68.036,135.259,53.414,120.667,,
https://dps.report/HDKk-20240402-200714_cerus,2024.04.02,20:07:14,0.0,116.193,,26.125,51.465,,44.514,60.124,111.753,,,,,,,,,,75.008,68.044,,,,,
https://dps.report/KJ5O-20240402-201409_cerus,2024.04.02,20:14:09,0.0,118.172,288.971,26.147,51.495,,44.512,60.107,111.755,,,45.102,61.835,,,,,,75.01,68.036,135.266,53.423,,,
https://dps.report/dwoT-20240402-202356_cerus,2024.04.02,20:23:56,0.0,115.287,285.154,26.123,51.463,,44.518,60.117,111.754,,,45.124,61.839,129.09,135.126,196.322,225.126,,75.002,68.025,135.252,53.425,120.68,187.904,255.151
https://dps.report/me3R-20240402-203147_cerus,2024.04.02,20:31:47,0.0,116.637,278.11,26.112,51.478,,44.504,60.118,111.756,,,45.12,61.856,129.091,135.116,,,,74.979,68.035,135.272,53.453,120.67,,
https://dps.report/D3YZ-20240402-203854_cerus,2024.04.02,20:38:54,0.0,116.4,280.314,26.128,51.483,,44.538,60.12,111.774,,,45.123,61.835,,,,,,74.993,68.038,135.286,53.452,,,
https://dps.report/G2WY-20240402-205047_cerus,2024.04.02,20:50:47,0.0,116.296,281.429,26.131,51.485,,44.514,60.111,111.744,,,45.145,61.851,129.11,135.147,196.355,225.113,,74.998,68.037,135.267,53.442,120.674,187.919,
https://dps.report/JYXH-20240402-210627_cerus,2024.04.02,21:06:27,0.0,117.235,283.308,26.114,51.489,,44.53,60.135,111.762,,,45.129,61.855,129.101,135.129,196.343,225.126,,74.991,68.037,135.271,53.449,120.689,187.916,
https://dps.report/I8To-20240402-211205_cerus,2024.04.02,21:12:05,0.0,121.075,,26.114,51.491,,44.52,60.121,,,,,,,,,,,75.028,68.051,,,,,
https://dps.report/IFnK-20240402-212038_cerus,2024.04.02,21:20:38,0.0,116.058,281.24,26.129,51.477,,44.513,60.102,111.752,,,45.152,61.865,129.095,135.146,,,,75.021,68.042,135.257,53.472,120.682,,
https://dps.report/5dnq-20240402-212726_cerus,2024.04.02,21:27:26,0.0,115.766,282.555,26.142,51.505,,44.539,60.112,111.749,,,45.123,61.85,,,,,,75.005,68.033,135.27,53.447,,,
https://dps.report/cHzk-20240402-213829_cerus,2024.04.02,21:38:29,0.0,117.067,285.318,26.12,51.479,,44.543,60.142,111.774,,,45.111,61.828,129.066,135.135,,,,75.009,68.065,135.298,53.43,120.668,,
https://dps.report/02td-20240402-214448_cerus,2024.04.02,21:44:48,0.0,115.457,276.898,26.147,51.493,,44.507,60.13,111.754,,,45.101,61.848,,,,,,75.041,68.036,135.26,53.426,,,
https://dps.report/UyF8-20240402-215435_cerus,2024.04.02,21:54:35,0.0,116.382,284.481,26.133,51.502,,44.507,60.103,111.73,,,45.135,61.844,129.102,135.127,196.334,225.124,263.562,75.005,68.014,135.261,53.442,120.676,187.925,255.142
https://dps.report/bciI-20240402-221145_cerus,2024.04.02,22:11:45,0.0,116.494,282.812,26.14,51.498,,44.524,60.137,111.771,,,45.107,61.845,129.076,135.13,196.313,225.109,,75.035,68.043,135.27,53.424,120.674,187.905,
https://dps.report/RFic-20240402-222546_cerus,2024.04.02,22:25:46,0.0,117.361,277.676,26.123,51.51,,44.544,60.115,111.771,,,45.146,61.86,129.098,135.121,196.333,,,75.016,68.033,135.284,53.443,120.677,187.934,
https://dps.report/Ml36-20240402-223402_cerus,2024.04.02,22:34:02,0.0,117.812,282.837,26.127,51.503,,44.535,60.115,111.749,,,45.126,61.848,129.085,135.138,,,,75.021,68.027,135.277,53.45,120.675,,
https://dps.report/nE7j-20240402-224550_cerus,2024.04.02,22:45:50,0.0,115.958,280.946,26.123,51.482,,44.529,60.13,111.781,,,45.146,61.857,129.094,135.134,196.333,225.133,,75.014,68.036,135.293,53.451,120.691,187.925,
https://dps.report/YvHu-20240402-225647_cerus,2024.04.02,22:56:47,0.0,116.592,277.112,26.119,51.476,,44.54,60.116,111.764,,,45.127,61.844,129.073,135.119,196.337,225.117,,74.992,68.045,135.269,53.442,120.673,187.923,
https://dps.report/63m6-20240404-203152_cerus,2024.04.04,20:31:52,0.0,117.978,290.159,26.124,51.486,,44.505,60.104,111.749,,,45.126,61.857,129.087,135.121,196.328,,,74.995,68.048,135.263,53.454,120.676,187.928,
https://dps.report/ixiW-20240404-204224_cerus,2024.04.04,20:42:24,0.0,118.17,288.717,26.125,51.477,,44.515,60.113,111.762,,,45.13,61.861,129.092,135.121,196.324,,,75.013,68.03,135.282,53.461,120.684,187.913,
https://dps.report/HYvu-20240404-204819_cerus,2024.04.04,20:48:19,0.0,117.249,,26.148,51.47,,44.517,60.104,111.752,,,,,,,,,,74.999,68.03,,,,,
https://dps.report/dotr-20240404-205556_cerus,2024.04.04,20:55:56,0.0,116.385,283.317,26.108,51.47,,44.535,60.123,111.76,,,45.115,61.839,129.089,135.131,,,,74.995,68.059,135.282,53.428,120.669,,
https://dps.report/5qC0-20240404-210528_cerus,2024.04.04,21:05:28,0.0,115.898,288.641,26.145,51.487,,44.508,60.113,111.748,,,45.136,61.836,129.101,135.133,196.342,225.135,,75.016,68.022,135.272,53.43,120.678,187.915,
https://dps.report/G5sc-20240404-211205_cerus,2024.04.04,21:12:05,0.0,116.525,288.474,26.111,51.49,,44.505,60.115,111.758,,,45.134,61.842,,,,,,74.994,68.038,135.258,53.435,,,
https://dps.report/1kD4-20240404-211721_cerus,2024.04.04,21:17:21,0.0,116.728,283.963,26.13,51.482,,44.525,60.113,111.772,,,,,,,,,,75.003,68.034,135.253,,,,
https://dps.report/ol9D-20240404-213315_cerus,2024.04.04,21:33:15,0.0,116.815,290.83,26.12,51.497,,44.523,60.101,111.756,,,45.031,61.756,,,,,,74.997,68.042,135.284,53.334,,,
https://dps.report/L6nY-20240404-214407_cerus,2024.04.04,21:44:07,0.0,116.625,285.312,26.106,51.477,,44.52,60.118,111.766,,,45.114,61.844,129.103,135.129,196.333,225.131,,74.987,68.041,135.297,53.431,120.668,187.921,
https://dps.report/gkJ5-20240404-215432_cerus,2024.04.04,21:54:32,0.0,120.476,291.947,26.098,51.47,,44.505,60.126,111.738,,,45.124,61.849,129.095,135.113,196.333,225.137,,75.018,68.03,135.268,53.463,120.666,187.913,
https://dps.report/BdcQ-20240404-220510_cerus,2024.04.04,22:05:10,0.0,117.123,284.78,26.114,51.499,,44.518,60.12,111.747,,,45.141,61.85,129.089,135.142,,,,75.007,68.019,135.264,53.443,120.7,,
https://dps.report/b1DX-20240404-221707_cerus,2024.04.04,22:17:07,0.0,116.947,283.88,26.121,51.481,,44.525,60.123,111.763,,,45.114,61.842,129.076,135.115,196.316,225.119,272.43,75.013,68.038,135.281,53.44,120.658,187.899,
https://dps.report/piQT-20240404-223451_cerus,2024.04.04,22:34:51,0.0,127.202,300.02,26.109,51.489,,44.503,60.128,111.754,,,45.142,61.868,129.108,135.15,,,,75.008,68.042,135.276,53.474,120.69,,
https://dps.report/HjcA-20240404-224436_cerus,2024.04.04,22:44:36,0.0,115.706,280.991,26.131,51.502,,44.531,60.136,111.763,,,45.129,61.856,129.098,135.128,196.329,225.128,,75.005,68.047,135.301,53.436,120.67,187.915,
https://dps.report/1ci3-20240404-225418_cerus,2024.04.04,22:54:18,0.0,117.423,285.676,26.113,51.483,,44.494,60.098,111.743,,,45.127,61.84,129.085,135.114,196.322,225.126,,74.997,68.012,135.271,53.455,120.691,187.909,
